date,close,volume,open,high,low
6/21/2017,6.19,11837910,6.26,6.37,6.13
6/20/2017,6.23,10010670,6.25,6.3,6.12
6/19/2017,6.28,25901990,6.16,6.325,6.09
6/16/2017,5.99,17367140,6.06,6.3,5.95
6/15/2017,6.09,18041680,6.11,6.19,5.93
6/14/2017,6.25,19585340,6.4,6.42,6.1
6/13/2017,6.42,11440270,6.57,6.6,6.4
6/12/2017,6.52,17750000,6.28,6.6,6.28
6/9/2017,6.24,22634900,6.35,6.5,6.14
6/8/2017,6.3,26440720,5.97,6.42,5.92
6/7/2017,5.97,17133920,6.03,6.09,5.78
6/6/2017,5.9,18464780,6.07,6.07,5.77
6/5/2017,6.11,11985780,5.89,6.17,5.89
6/2/2017,5.89,12637930,6.01,6.1,5.81
6/1/2017,6.03,21402710,6.13,6.24,5.95
5/31/2017,6.1,20988740,6.16,6.29,5.91
5/30/2017,6.2,20634150,5.77,6.26,5.73
5/26/2017,5.8,9098231,5.95,5.97,5.78
5/25/2017,5.94,17517940,5.99,6.18,5.88
5/24/2017,5.85,26029300,6.06,6.34,5.82
5/23/2017,6.03,24949420,5.53,6.2,5.48
5/22/2017,5.55,7435702,5.64,5.65,5.48
5/19/2017,5.55,11850940,5.48,5.68,5.48
5/18/2017,5.45,10692360,5.4,5.58,5.3
5/17/2017,5.47,11742960,5.56,5.6,5.45
5/16/2017,5.68,8882975,5.75,5.77,5.61
5/15/2017,5.71,10485200,5.7,5.83,5.64
5/12/2017,5.62,11044330,5.69,5.82,5.57
5/11/2017,5.73,18027450,5.98,6,5.72
5/10/2017,5.98,15034740,5.85,6.08,5.795
5/9/2017,5.87,9331181,5.83,5.9576,5.82
5/8/2017,5.82,8402104,5.81,5.87,5.74
5/5/2017,5.83,12492310,5.77,5.88,5.71
5/4/2017,5.75,18704390,5.86,5.87,5.71
5/3/2017,5.93,16401520,6.17,6.21,5.88
5/2/2017,6.24,15758150,6.21,6.3,6.12
5/1/2017,6.23,17754930,6.38,6.39,6.12
4/28/2017,6.34,15071570,6.53,6.595,6.33
4/27/2017,6.45,25104660,6.38,6.61,6.25
4/26/2017,6.45,30294380,6.25,6.59,6.25
4/25/2017,6.4,64666310,7.45,7.54,6.39
4/24/2017,7.12,33559540,6.92,7.18,6.85
4/21/2017,6.72,19202510,6.9,6.91,6.6
4/20/2017,6.82,32006370,6.47,6.84,6.4116
4/19/2017,6.28,14636820,6.46,6.53,6.26
4/18/2017,6.32,20465390,6.18,6.57,6.15
4/17/2017,6.31,16347900,6.42,6.47,6.17
4/13/2017,6.38,18734320,6.59,6.69,6.37
4/12/2017,6.58,27898660,6.97,6.97,6.53
4/11/2017,7.11,20535230,7.06,7.16,6.8
4/10/2017,7.04,39450880,7.7,7.7,6.86
4/7/2017,7.65,37567790,6.99,7.69,6.98
4/6/2017,7.06,26516320,6.85,7.23,6.76
4/5/2017,6.83,21140120,7.25,7.34,6.8
4/4/2017,7.19,14878130,7.06,7.31,7
4/3/2017,7.1,17155640,7.28,7.38,6.97
3/31/2017,7.19,17320370,7.24,7.3,7.02
3/30/2017,7.23,20228410,7.19,7.45,7.16
3/29/2017,7.07,17482500,7.3,7.355,7.05
3/28/2017,7.34,12119880,7.17,7.41,7.05
3/27/2017,7.11,19852970,6.86,7.15,6.7
3/24/2017,7.16,13667310,7.51,7.58,7.1
3/23/2017,7.5,12322750,7.6,7.69,7.45
3/22/2017,7.62,10335920,7.49,7.68,7.43
3/21/2017,7.41,23820740,8.28,8.34,7.38
3/20/2017,8.27,9487110,8.25,8.3,7.995
3/17/2017,8.31,16462020,8.27,8.555,8.26
3/16/2017,8.25,13321010,8.58,8.655,8.23
3/15/2017,8.36,14888620,8.04,8.41,7.9431
3/14/2017,7.95,10476040,7.78,8.04,7.65
3/13/2017,7.89,11732660,7.79,8,7.79
3/10/2017,7.68,11867230,7.91,7.97,7.6
3/9/2017,7.79,11166010,7.72,7.96,7.63
3/8/2017,7.78,13483400,7.83,8.015,7.68
3/7/2017,7.77,16711080,8.15,8.17,7.76
3/6/2017,8.17,12619880,8.21,8.27,8.05
3/3/2017,8.34,10836470,8.35,8.4759,8.17
3/2/2017,8.29,12206220,8.67,8.735,8.27
3/1/2017,8.74,20938620,8.68,8.84,8.62
2/28/2017,8.33,18792470,8.45,8.72,8.28
2/27/2017,8.37,18297160,8.07,8.47,7.94
2/24/2017,8.02,15682460,7.89,8.2,7.75
2/23/2017,8.12,28796610,8.88,8.94,8.02
2/22/2017,8.79,15484120,8.99,9,8.7
2/21/2017,9.06,23039530,9,9.19,8.99
2/17/2017,8.84,19781250,8.71,8.97,8.65
2/16/2017,8.75,25024480,8.53,8.755,8.42
2/15/2017,8.49,21159910,8.59,8.79,8.48
2/14/2017,8.57,23543660,8.62,8.77,8.41
2/13/2017,8.76,36677910,8.52,8.81,8.37
2/10/2017,8.39,25309300,8.72,8.79,8.35
2/9/2017,8.66,30585100,8.1,8.69,8.07
2/8/2017,8.04,13654080,7.98,8.17,7.91
2/7/2017,8.01,16597850,8.27,8.33,7.925
2/6/2017,8.2,17058260,8.18,8.33,8.04
2/3/2017,8.13,22150330,7.89,8.22,7.84
2/2/2017,7.92,21579770,7.82,8.05,7.795
2/1/2017,7.79,30849190,8.14,8.3,7.6
1/31/2017,8.08,17373450,8.07,8.095,7.86
1/30/2017,8.09,25006520,7.95,8.11,7.67
1/27/2017,8.07,23863690,8.21,8.23,7.93
1/26/2017,8.19,40125350,8.16,8.47,7.9
1/25/2017,8.26,51503160,8.35,8.48,7.98
1/24/2017,8.68,74050130,10.02,10.26,8.55
1/23/2017,9.29,22204430,9.67,9.67,9.07
1/20/2017,9.52,17525810,9.65,9.73,9.27
1/19/2017,9.52,18448240,9.7,9.8,9.39
1/18/2017,10.07,25808440,9.5,10.18,9.38
1/17/2017,9.45,15216520,9.6,9.83,9.39
1/13/2017,9.71,17379970,9.89,10.18,9.63
1/12/2017,9.87,35721920,10.77,10.785,9.76
1/11/2017,11.02,17877020,11.14,11.28,10.845
1/10/2017,11.05,18179010,10.62,11.11,10.54
1/9/2017,10.31,15288020,10.67,10.68,10.27
1/6/2017,10.72,11002520,10.88,11.02,10.6
1/5/2017,10.88,15804120,11.11,11.23,10.66
1/4/2017,11.11,18584320,10.51,11.15,10.349
1/3/2017,10.54,15299530,10.42,10.81,10.3
12/30/2016,10.21,13867960,10.3,10.48,10.17
12/29/2016,10.3,15948870,10.5,10.5962,10.04
12/28/2016,10.54,14339200,10.9,11.18,10.47
12/27/2016,10.74,7197366,10.8,10.91,10.69
12/23/2016,10.7,8056738,10.7,10.815,10.511
12/22/2016,10.71,13182730,10.77,11.07,10.64
12/21/2016,10.89,11434800,11.02,11.07,10.69
12/20/2016,10.95,17195020,10.29,11.09,10.27
12/19/2016,10.29,14673570,10.17,10.34,10.05
12/16/2016,10.38,39117560,10.55,10.89,10.34
12/15/2016,10.57,20097000,10.16,10.6,9.95
12/14/2016,10.39,22796590,10.01,10.82,9.91
12/13/2016,10.12,21878410,9.93,10.29,9.67
12/12/2016,9.86,21197910,10.33,10.475,9.77
12/9/2016,10.13,23027650,10.67,10.8,10.06
12/8/2016,10.72,31512720,11.08,11.39,10.65
12/7/2016,10.79,28863070,10.75,11.13,10.71
12/6/2016,10.55,28038550,10.57,10.78,10.15
12/5/2016,10.65,29214280,10.06,10.71,10.06
12/2/2016,9.8,17751800,9.2,9.85,9.06
12/1/2016,9.33,13475510,9.2,9.43,9.09
11/30/2016,9.13,18625300,9.31,9.48,8.97
11/29/2016,8.94,25840930,8.68,9.19,8.59
11/28/2016,9.1,19554740,9.39,9.5,9.01
11/25/2016,9.4,11272080,9.24,9.45,9.1
11/23/2016,9.18,26341980,8.84,9.19,8.6093
11/22/2016,8.89,32575640,8.31,8.98,8.21
11/21/2016,8.03,16270710,8.16,8.17,7.97
11/18/2016,7.96,16954200,7.95,8.05,7.75
11/17/2016,8,12588000,7.96,8.1,7.8
11/16/2016,7.91,17555780,7.93,7.99,7.74
11/15/2016,8.07,40798520,8.06,8.115,7.7
11/14/2016,8.28,37899070,7.91,8.28,7.8
11/11/2016,7.5,30514840,7.3,7.54,6.98
11/10/2016,7.3,45873230,7.14,7.34,7.06
11/9/2016,6.91,47800510,6.7,7.06,6.67
11/8/2016,6.07,21624890,5.87,6.14,5.795
11/7/2016,5.88,24632930,5.89,5.94,5.62
11/4/2016,5.69,30054060,5.48,5.75,5.42
11/3/2016,5.46,26631940,5.18,5.67,5.165
11/2/2016,5.12,14264560,4.98,5.29,4.93
11/1/2016,5.11,14797630,5.28,5.35,5.06
10/31/2016,5.2,16183750,5.21,5.27,5.13
10/28/2016,5.21,25437060,5.22,5.34,5.16
10/27/2016,5.14,123282900,5.04,5.25,4.95
10/26/2016,5.5,16848020,5.6,5.6,5.31
10/25/2016,5.27,26590520,5.48,5.75,5.19
10/24/2016,5.19,15793080,5.25,5.34,5.16
10/21/2016,5.16,14766250,4.99,5.28,4.93
10/20/2016,5.02,13932840,4.78,5.16,4.71
10/19/2016,4.83,9658828,4.64,4.86,4.565
10/18/2016,4.63,11912010,4.7,4.72,4.47
10/17/2016,4.64,5964671,4.51,4.73,4.49
10/14/2016,4.51,6063732,4.58,4.66,4.47
10/13/2016,4.54,6879327,4.59,4.62,4.48
10/12/2016,4.77,6044916,4.75,4.815,4.68
10/11/2016,4.77,6718476,4.79,4.83,4.69
10/10/2016,4.86,7917317,4.74,4.92,4.73
10/7/2016,4.68,19168600,4.69,4.745,4.42
10/6/2016,4.61,6787946,4.6,4.72,4.6
10/5/2016,4.64,7811042,4.72,4.75,4.57
10/4/2016,4.6,14444060,4.89,4.93,4.59
10/3/2016,4.95,12110680,4.911,4.96,4.78
9/30/2016,4.83,10302270,5.02,5.02,4.77
9/29/2016,4.94,13710880,5.05,5.2,4.86
9/28/2016,5.1,11723870,4.96,5.11,4.85
9/27/2016,4.85,10815510,4.96,5.035,4.79
9/26/2016,5.07,17404630,4.96,5.2,4.95
9/23/2016,4.96,17271800,4.84,5.05,4.81
9/22/2016,4.78,19615830,4.9,5.02,4.735
9/21/2016,4.72,24093760,4.44,4.79,4.38
9/20/2016,4.3,6315075,4.26,4.38,4.24
9/19/2016,4.3,10818570,4.26,4.395,4.22
9/16/2016,4.11,11250310,4.01,4.15,4.01
9/15/2016,4.06,12420540,4.08,4.15,3.95
9/14/2016,4.07,16990830,4.06,4.12,3.91
9/13/2016,4.06,14507540,4.14,4.14,3.87
9/12/2016,4.26,10880670,4.03,4.33,3.98
9/9/2016,4.14,13741910,4.28,4.29,4.05
9/8/2016,4.34,11109650,4.48,4.49,4.305
9/7/2016,4.41,14707540,4.57,4.69,4.385
9/6/2016,4.69,17824170,4.38,4.73,4.28
9/2/2016,4.35,7281515,4.41,4.545,4.32
9/1/2016,4.4,8879294,4.43,4.48,4.28
8/31/2016,4.46,10933630,4.38,4.53,4.28
8/30/2016,4.44,10912900,4.65,4.69,4.38
8/29/2016,4.69,7296364,4.57,4.75,4.52
8/26/2016,4.58,11250390,4.74,4.85,4.56
8/25/2016,4.68,8169780,4.61,4.785,4.57
8/24/2016,4.61,9479966,4.81,4.81,4.61
8/23/2016,4.83,8757626,4.87,4.9801,4.81
8/22/2016,4.8,9288992,4.62,4.84,4.6
8/19/2016,4.67,22260720,4.97,4.97,4.65
8/18/2016,5.17,6461520,5.18,5.2,5.05
8/17/2016,5.12,7281171,5.2,5.21,5.04
8/16/2016,5.22,10912750,5.45,5.48,5.21
8/15/2016,5.33,10747010,5.12,5.41,5.1
8/12/2016,5.03,12599090,5.34,5.4,5.01
8/11/2016,5.34,14016060,5.28,5.46,5.18
8/10/2016,5.31,13995940,5.74,5.74,5.28
8/9/2016,5.64,14055020,5.98,5.98,5.62
8/8/2016,6.04,8590951,6.2,6.23,6.02
8/5/2016,6.16,5683455,6.22,6.28,6.12
8/4/2016,6.16,8520176,6.18,6.27,6.02
8/3/2016,6.22,12958510,6.12,6.3,5.85
8/2/2016,6.12,9398704,6.29,6.32,6.03
8/1/2016,6.25,11465740,6.6,6.61,6.18
7/29/2016,6.56,9471741,6.48,6.65,6.45
7/28/2016,6.5,15415450,6.7,6.7,6.42
7/27/2016,6.7,39641350,6.49,7.09,6.39
7/26/2016,6.18,34124020,5.46,6.2,5.44
7/25/2016,5.42,16879180,5.51,5.669,5.28
7/22/2016,5.51,8595611,5.42,5.52,5.335
7/21/2016,5.4,8933411,5.44,5.55,5.3
7/20/2016,5.4,10580180,5.32,5.45,5.1
7/19/2016,5.46,13384500,5.7,5.79,5.4
7/18/2016,5.82,11199540,5.6,5.84,5.46
7/15/2016,5.6,9714262,5.49,5.68,5.45
7/14/2016,5.54,14452480,5.47,5.595,5.25
7/13/2016,5.3,9084942,5.51,5.52,5.15
7/12/2016,5.43,15456340,5.12,5.495,5.07
7/11/2016,4.94,10676620,4.97,5,4.87
7/8/2016,4.83,9312492,4.7,4.85,4.625
7/7/2016,4.59,6350014,4.69,4.79,4.53
7/6/2016,4.65,5382382,4.5,4.69,4.48
7/5/2016,4.58,8198816,4.86,4.89,4.53
7/1/2016,4.85,9277905,4.6,4.92,4.595
6/30/2016,4.66,8574952,4.43,4.66,4.36
6/29/2016,4.41,11701810,4.37,4.48,4.3
6/28/2016,4.24,11176450,4.21,4.4,4.18
6/27/2016,4.07,10943060,4.32,4.4,4.06
6/24/2016,4.4,18645150,4.57,4.7,4.33
6/23/2016,4.87,7826335,4.86,4.94,4.7333
6/22/2016,4.77,9808003,5,5.02,4.65
6/21/2016,4.9,8757258,5.01,5.03,4.8
6/20/2016,5.01,8051631,4.98,5.13,4.96
6/17/2016,4.89,15383780,4.99,5.16,4.86
6/16/2016,4.92,7991552,4.82,4.955,4.79
6/15/2016,4.96,9777064,4.78,5.05,4.73
6/14/2016,4.61,11148780,4.82,4.93,4.48
6/13/2016,4.87,7542534,5.04,5.04,4.86
6/10/2016,4.96,12905430,4.92,5.05,4.88
6/9/2016,5.05,20793740,5.27,5.28,4.9239
6/8/2016,5.35,30423840,4.86,5.5,4.85
6/7/2016,4.58,9997790,4.61,4.67,4.55
6/6/2016,4.67,9532237,4.7,4.725,4.59
6/3/2016,4.68,13612370,4.5,4.68,4.47
6/2/2016,4.46,9375333,4.2,4.48,4.2
6/1/2016,4.27,11038240,4.2,4.31,4.14
5/31/2016,4.28,19061410,4.17,4.32,4.12
5/27/2016,4.1,8000399,4.08,4.17,4.04
5/26/2016,4.09,13360820,4.26,4.27,4.01
5/25/2016,3.97,12089350,3.61,3.99,3.61
5/24/2016,3.57,9437500,3.66,3.68,3.535
5/23/2016,3.59,9379905,3.45,3.63,3.4
5/20/2016,3.46,6817521,3.55,3.6,3.44
5/19/2016,3.51,7671653,3.32,3.54,3.31
5/18/2016,3.4,11755060,3.51,3.69,3.33
5/17/2016,3.61,10819290,3.59,3.72,3.49
5/16/2016,3.48,9639851,3.51,3.67,3.48
5/13/2016,3.46,9419717,3.46,3.58,3.36
5/12/2016,3.46,10318340,3.69,3.75,3.44
5/11/2016,3.66,11746590,3.64,3.76,3.56
5/10/2016,3.66,13548430,3.65,3.71,3.49
5/9/2016,3.54,25584090,3.95,3.95,3.53
5/6/2016,4.09,19138310,4.11,4.37,3.967
5/5/2016,4.14,16212440,4.4,4.46,4.13
5/4/2016,4.33,26665080,4.4,4.61,4.22
5/3/2016,4.45,35550370,4.55,4.58,4.215
5/2/2016,4.64,24978670,4.7,4.72,4.46
4/29/2016,4.68,121098200,4.71,4.9,4.575
4/28/2016,4.99,10276000,4.96,5.23,4.925
4/27/2016,4.96,9695920,4.6,4.97,4.49
4/26/2016,4.72,14121730,4.79,4.91,4.26
4/25/2016,4.54,8386738,4.84,4.89,4.5
4/22/2016,4.89,7125377,4.91,5.09,4.85
4/21/2016,4.93,8674254,5.05,5.1,4.85
4/20/2016,4.96,10673610,5.14,5.24,4.92
4/19/2016,5.13,11378440,4.96,5.2,4.96
4/18/2016,4.89,10482190,4.71,5.04,4.65
4/15/2016,4.77,5077007,4.55,4.8,4.55
4/14/2016,4.69,8607063,4.7,4.74,4.5
4/13/2016,4.63,10764600,4.62,4.79,4.59
4/12/2016,4.48,8898855,4.32,4.5,4.265
4/11/2016,4.29,9351002,4.16,4.3,4.14
4/8/2016,4.1,8577396,4.07,4.12,3.96
4/7/2016,4.15,8879696,4.2,4.27,4.1
4/6/2016,4.25,5974437,4.18,4.28,4.13
4/5/2016,4.17,5141677,4.07,4.22,4.07
4/4/2016,4.09,5532705,4.2,4.27,4.09
4/1/2016,4.19,6936961,4.035,4.22,4.005
3/31/2016,4.13,10129210,4.29,4.33,4.11
3/30/2016,4.28,8141495,4.23,4.35,4.15
3/29/2016,4.17,8910502,4.06,4.24,3.95
3/28/2016,4.14,6880449,4.19,4.25,4.05
3/24/2016,4.15,9782633,3.98,4.17,3.76
3/23/2016,4.08,6412546,4.33,4.43,4.05
3/22/2016,4.35,5241781,4.2,4.4,4.19
3/21/2016,4.28,7011794,4.22,4.31,4.1
3/18/2016,4.2,16142070,4.27,4.48,4.2
3/17/2016,4.17,13923280,4.1,4.43,3.94
3/16/2016,4.07,9113133,3.75,4.1,3.73
3/15/2016,3.78,7871511,3.88,3.97,3.77
3/14/2016,4.03,7620425,3.9,4.12,3.87
3/11/2016,4.01,11644330,4.17,4.18,3.85
3/10/2016,4.15,14409840,3.55,4.2,3.53
3/9/2016,3.69,8305702,3.71,3.91,3.4689
3/8/2016,3.62,11276180,3.95,3.97,3.59
3/7/2016,4.04,13564330,3.97,4.2,3.9
3/4/2016,3.74,18955190,3.76,3.99,3.6
3/3/2016,3.61,23722730,3.5,3.99,3.445
3/2/2016,3.52,16594430,3.02,3.57,3.01
3/1/2016,2.93,5356670,2.95,2.95,2.77
2/29/2016,2.86,7666474,2.85,2.94,2.77
2/26/2016,2.74,5657709,2.65,2.87,2.625
2/25/2016,2.56,4260103,2.66,2.72,2.53
2/24/2016,2.64,5492625,2.6,2.64,2.48
2/23/2016,2.68,3626840,2.63,2.71,2.58
2/22/2016,2.66,4184900,2.58,2.68,2.57
2/19/2016,2.52,2694077,2.56,2.59,2.47
2/18/2016,2.57,4171018,2.6,2.64,2.45
2/17/2016,2.57,8068085,2.44,2.605,2.42
2/16/2016,2.39,3635760,2.37,2.44,2.27
2/12/2016,2.3,5918566,2.19,2.44,2.19
2/11/2016,2.16,4370233,2.19,2.23,2.11
2/10/2016,2.2,4848192,2.22,2.3,2.14
2/9/2016,2.21,5625979,2.15,2.24,2.04
2/8/2016,2.22,3008033,2.21,2.25,2.12
2/5/2016,2.27,5037389,2.35,2.45,2.25
2/4/2016,2.39,7299348,2.23,2.47,2.22
2/3/2016,2.21,6788793,2.14,2.25,2
2/2/2016,2.08,3475057,2.05,2.15,2
2/1/2016,2.08,4459419,1.96,2.11,1.93
1/29/2016,2.04,4950169,1.98,2.04,1.88
1/28/2016,1.95,3808014,1.97,2.01,1.9
1/27/2016,1.94,7516015,2.02,2.05,1.85
1/26/2016,2,8908611,2,2.15,1.89
1/25/2016,1.83,4408475,1.95,2.015,1.81
1/22/2016,1.91,4811713,2,2.04,1.86
1/21/2016,1.93,3655006,1.84,1.99,1.83
1/20/2016,1.83,6932797,1.82,1.84,1.64
1/19/2016,1.88,5529458,1.96,1.96,1.84
1/15/2016,1.88,7839265,1.97,1.99,1.81
1/14/2016,2.05,5936801,2.05,2.07,1.97
1/13/2016,2.04,7968086,2.21,2.23,1.99
1/12/2016,2.18,8375465,2.13,2.19,2.02
1/11/2016,2.06,7808656,2.33,2.36,2.02
1/8/2016,2.33,5243158,2.4,2.473,2.31
1/7/2016,2.33,7076889,2.44,2.49,2.29
1/6/2016,2.52,9103318,2.38,2.55,2.255
1/5/2016,2.43,5589867,2.35,2.44,2.22
1/4/2016,2.35,6228230,2.15,2.35,2.15
12/31/2015,2.24,4734074,2.2,2.24,2.15
12/30/2015,2.21,6374369,2.2,2.3123,2.15
12/29/2015,2.27,3922112,2.22,2.27,2.19
12/28/2015,2.23,3965764,2.22,2.3,2.15
12/24/2015,2.3,2868826,2.23,2.33,2.2
12/23/2015,2.22,8121672,2.37,2.415,2.16
12/22/2015,2.3,6672981,2.14,2.3,2.1
12/21/2015,2.11,5550887,2.06,2.14,2.02
12/18/2015,2.05,8419685,2.06,2.1,2.01
12/17/2015,2.04,7003342,2.1,2.14,2.01
12/16/2015,2.19,3791986,2.18,2.22,2.09
12/15/2015,2.19,3875162,2.2,2.24,2.14
12/14/2015,2.13,4321356,2.2,2.21,2.05
12/11/2015,2.2,5159408,2.37,2.4,2.19
12/10/2015,2.44,10277850,2.35,2.51,2.31
12/9/2015,2.33,6887539,2.2,2.35,2.16
12/8/2015,2.13,7387893,2.05,2.13,1.99
12/7/2015,2.1,7205912,2.26,2.29,2.07
12/4/2015,2.27,7899097,2.24,2.37,2.17
12/3/2015,2.24,7407093,2.38,2.45,2.23
12/2/2015,2.39,5559863,2.47,2.61,2.38
12/1/2015,2.53,4049495,2.39,2.54,2.38
11/30/2015,2.38,3431615,2.37,2.38,2.26
11/27/2015,2.3,1683470,2.3,2.36,2.27
11/25/2015,2.35,5121717,2.3,2.44,2.23
11/24/2015,2.28,7006202,2.26,2.36,2.22
11/23/2015,2.3,7391724,2.38,2.45,2.26
11/20/2015,2.36,6299588,2.54,2.59,2.36
11/19/2015,2.54,3250643,2.51,2.58,2.5
11/18/2015,2.55,5407395,2.53,2.57,2.455
11/17/2015,2.44,5906745,2.59,2.6,2.43
11/16/2015,2.56,5143802,2.56,2.725,2.54
11/13/2015,2.55,4496934,2.51,2.7,2.48
11/12/2015,2.52,3645237,2.55,2.62,2.5099
11/11/2015,2.6,5086080,2.72,2.75,2.55
11/10/2015,2.7,3644225,2.67,2.79,2.6509
11/9/2015,2.68,3893113,2.76,2.82,2.68
11/6/2015,2.77,4528828,2.69,2.82,2.64
11/5/2015,2.71,6560467,2.77,2.85,2.665
11/4/2015,2.8,8999929,2.85,2.88,2.73
11/3/2015,2.93,16683900,3.01,3.25,2.75
11/2/2015,3.03,8819654,2.87,3.09,2.85
10/30/2015,2.89,7632579,2.71,2.96,2.62
10/29/2015,2.72,5973094,2.6,2.78,2.56
10/28/2015,2.62,10346100,2.38,2.7,2.3299
10/27/2015,2.42,8649400,2.41,2.55,2.25
10/26/2015,2.34,11441770,2.47,2.49,2.31
10/23/2015,2.66,4013619,2.71,2.77,2.6
10/22/2015,2.64,5465316,2.55,2.71,2.53
10/21/2015,2.53,5694966,2.73,2.73,2.53
10/20/2015,2.71,4255264,2.75,2.8,2.67
10/19/2015,2.77,5178432,2.8,2.88,2.65
10/16/2015,2.86,4995804,2.95,2.99,2.85
10/15/2015,2.92,5524531,2.81,2.945,2.765
10/14/2015,2.82,6115580,2.84,2.91,2.76
10/13/2015,2.84,3411091,2.76,2.93,2.75
10/12/2015,2.85,4810390,3.05,3.08,2.75
10/9/2015,3.06,6415244,3.17,3.19,2.99
10/8/2015,3.11,7224656,3,3.14,2.91
10/7/2015,3.04,12086090,2.89,3.1,2.85
10/6/2015,2.8,6794905,2.75,2.88,2.75
10/5/2015,2.77,11201450,2.5,2.84,2.48
10/2/2015,2.56,7089650,2.35,2.63,2.31
10/1/2015,2.37,5327943,2.45,2.48,2.33
9/30/2015,2.41,5115492,2.44,2.46,2.3
9/29/2015,2.39,10111300,2.29,2.49,2.18
9/28/2015,2.24,9799860,2.22,2.3,2.05
9/25/2015,2.29,7899144,2.45,2.49,2.22
9/24/2015,2.43,7975054,2.36,2.45,2.3
9/23/2015,2.36,10073490,2.55,2.56,2.345
9/22/2015,2.54,9758801,2.59,2.67,2.46
9/21/2015,2.65,7829248,2.81,2.8401,2.65
9/18/2015,2.81,17900190,2.98,3.05,2.72
9/17/2015,2.81,8168272,2.79,2.93,2.74
9/16/2015,2.82,5986909,2.73,2.86,2.71
9/15/2015,2.77,5435563,2.68,2.8,2.65
9/14/2015,2.71,4822802,2.74,2.76,2.64
9/11/2015,2.77,5815255,2.71,2.78,2.63
9/10/2015,2.76,5566548,2.7,2.76,2.64
9/9/2015,2.73,22232530,2.86,2.9,2.56
9/8/2015,2.86,11998340,2.96,2.98,2.75
9/4/2015,2.9,7914951,2.98,3.01,2.87
9/3/2015,3.06,6600105,3.02,3.18,2.9953
9/2/2015,3.03,6708573,3,3.049,2.88
9/1/2015,2.9,7204368,2.99,3.0999,2.83
8/31/2015,3.09,8365489,2.97,3.19,2.85
8/28/2015,2.99,8405305,2.89,3.08,2.875
8/27/2015,2.92,14661060,2.65,2.98,2.63
8/26/2015,2.56,5499163,2.65,2.67,2.5
8/25/2015,2.57,6234240,2.87,2.87,2.56
8/24/2015,2.7,7633427,2.5,2.81,2.39
8/21/2015,2.76,9287354,2.83,2.88,2.665
8/20/2015,2.89,5876340,2.92,2.94,2.82
8/19/2015,2.95,7433538,3.13,3.15,2.87
8/18/2015,3.13,5182304,3.23,3.325,3.11
8/17/2015,3.29,5353593,3.15,3.3,3.1
8/14/2015,3.15,4862240,3.09,3.24,3.09
8/13/2015,3.12,6666100,3.09,3.1901,3.06
8/12/2015,3.09,9142435,3.13,3.16,3.01
8/11/2015,3.18,13606790,3.14,3.3,3.1
8/10/2015,3.33,10749510,3.04,3.35,2.97
8/7/2015,3.04,12219560,3.19,3.37,2.98
8/6/2015,3.26,8476615,3.13,3.26,3.07
8/5/2015,3.13,10273290,3.28,3.43,3.13
8/4/2015,3.18,8923339,3.19,3.29,3.1499
8/3/2015,3.14,12351440,2.9,3.18,2.85
7/31/2015,2.95,12203380,3.16,3.23,2.93
7/30/2015,3.13,26590010,3.41,3.68,3.1
7/29/2015,3.24,23064350,2.96,3.33,2.95
7/28/2015,2.9,19283870,2.62,3,2.62
7/27/2015,2.52,9561713,2.48,2.55,2.38
7/24/2015,2.53,8109568,2.64,2.65,2.46
7/23/2015,2.66,6797393,2.72,2.79,2.62
7/22/2015,2.7,5815490,2.7,2.73,2.56
7/21/2015,2.75,6611458,2.66,2.85,2.63
7/20/2015,2.68,10813180,2.9,2.92,2.61
7/17/2015,2.9,7692173,2.98,2.99,2.88
7/16/2015,2.96,10682120,3.06,3.16,2.93
7/15/2015,3.03,10021490,3.21,3.24,2.96
7/14/2015,3.23,5135591,3.2,3.28,3.1099
7/13/2015,3.19,9300048,3.06,3.275,2.98
7/10/2015,3.02,8352249,3.16,3.2,3.01
7/9/2015,3.09,11020320,3.21,3.23,3.04
7/8/2015,3.03,11843310,3.25,3.29,3.01
7/7/2015,3.35,13410830,3.26,3.43,3.03
7/6/2015,3.31,17058800,3.43,3.52,3.28
7/2/2015,3.55,15067280,3.83,3.83,3.5
7/1/2015,3.81,3957747,3.9,3.93,3.78
6/30/2015,3.87,6574360,3.96,3.98,3.81
6/29/2015,3.93,8854472,4.11,4.155,3.92
6/26/2015,4.18,5335828,4.33,4.33,4.18
6/25/2015,4.33,4360893,4.39,4.43,4.28
6/24/2015,4.36,5494976,4.49,4.5,4.32
6/23/2015,4.49,7428052,4.32,4.53,4.27
6/22/2015,4.35,15314250,4.6,4.6605,4.235
6/19/2015,4.7,6427911,4.87,4.95,4.7
6/18/2015,4.89,6338682,4.78,4.89,4.66
6/17/2015,4.8,8417447,4.85,4.88,4.6
6/16/2015,4.83,4618208,4.9,4.92,4.81
6/15/2015,4.88,6468982,5,5.02,4.86
6/12/2015,5.07,6642175,4.9,5.08,4.8
6/11/2015,4.88,6577485,4.99,5.01,4.84
6/10/2015,4.98,10498530,5.12,5.15,4.93
6/9/2015,5.08,6974454,5.13,5.18,5.03
6/8/2015,5.1,8576712,5.24,5.325,5.06
6/5/2015,5.25,9675822,5.53,5.55,5.23
6/4/2015,5.57,8919782,5.54,5.66,5.475
6/3/2015,5.54,13655330,5.43,5.77,5.4
